slide_id,patch_id,class_label,pseudotime,pseudotime_norm,total_cells,mean_confidence,cancer_cells,lymphocytes,fibroblasts,plasmocytes,eosinophils,neutrophils,macrophages,smooth_muscle,endothelial,red_blood_cells,epithelial_normal,mitotic_figures,apoptotic_bodies,cancer_cells_prop,lymphocytes_prop,fibroblasts_prop,plasmocytes_prop,eosinophils_prop,neutrophils_prop,macrophages_prop,smooth_muscle_prop,endothelial_prop,red_blood_cells_prop,epithelial_normal_prop,mitotic_figures_prop,apoptotic_bodies_prop
0141,0379810,Adenoma high grade,0.15594296157360077,0.15594296157360077,59,0.9693999547864385,43,0,5,1,0,4,4,0,2,0,0,0,0,0.7288135593220338,0.0,0.0847457627118644,0.01694915254237288,0.0,0.06779661016949153,0.06779661016949153,0.0,0.03389830508474576,0.0,0.0,0.0,0.0
0141,0407752,Adenoma high grade,0.15728551149368286,0.15728551149368286,35,0.9883410515644095,31,0,2,0,0,0,2,0,0,0,0,0,0,0.8857142857142857,0.0,0.05714285714285714,0.0,0.0,0.0,0.05714285714285714,0.0,0.0,0.0,0.0,0.0,0.0
0141,0421445,Adenoma high grade,0.12383491545915604,0.12383491545915604,47,0.9770620878787092,40,0,5,0,0,0,0,0,0,0,0,2,0,0.851063829787234,0.0,0.10638297872340426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0
0141,0450796,Adenoma high grade,0.1451839655637741,0.1451839655637741,42,0.9994786168498755,42,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0141,0455418,Adenoma high grade,0.15306556224822998,0.15306556224822998,54,0.947915600318773,42,0,3,0,0,0,2,0,7,0,0,0,0,0.7777777777777778,0.0,0.05555555555555555,0.0,0.0,0.0,0.037037037037037035,0.0,0.12962962962962962,0.0,0.0,0.0,0.0
0141,0466998,Adenoma high grade,0.16388528048992157,0.16388528048992157,41,0.9681437386626424,36,0,2,0,0,0,1,0,1,0,0,0,1,0.8780487804878049,0.0,0.04878048780487805,0.0,0.0,0.0,0.024390243902439025,0.0,0.024390243902439025,0.0,0.0,0.0,0.024390243902439025
0141,0480079,Adenoma high grade,0.1297747939825058,0.1297747939825058,31,0.9993112101428535,29,0,1,0,0,0,0,0,0,0,0,1,0,0.9354838709677419,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0
0141,0495096,Adenoma high grade,0.11876541376113892,0.11876541376113892,43,0.9156896869365396,33,2,5,0,0,0,0,1,1,0,0,1,0,0.7674418604651163,0.046511627906976744,0.11627906976744186,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.0,0.0,0.023255813953488372,0.0
0141,0515119,Adenoma high grade,0.15446850657463074,0.15446850657463074,69,0.9595267097379008,41,8,12,0,1,0,3,0,3,0,0,1,0,0.5942028985507246,0.11594202898550725,0.17391304347826086,0.0,0.014492753623188406,0.0,0.043478260869565216,0.0,0.043478260869565216,0.0,0.0,0.014492753623188406,0.0
0141,0579116,Adenoma high grade,0.16068913042545319,0.16068913042545319,55,0.9542218219744678,41,1,0,2,0,0,10,0,0,0,0,0,1,0.7454545454545455,0.01818181818181818,0.0,0.03636363636363636,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,0.01818181818181818
0141,0580127,Adenoma high grade,0.15717604756355286,0.15717604756355286,42,0.9927867361417215,42,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0141,0609149,Adenoma high grade,0.15821245312690735,0.15821245312690735,76,0.9687026172420475,53,1,12,0,0,0,0,0,8,0,0,0,2,0.6973684210526315,0.013157894736842105,0.15789473684210525,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.02631578947368421
0141,0610187,Adenoma high grade,0.1589955985546112,0.1589955985546112,48,0.9647116285200723,33,2,1,0,0,1,2,0,9,0,0,0,0,0.6875,0.041666666666666664,0.020833333333333332,0.0,0.0,0.020833333333333332,0.041666666666666664,0.0,0.1875,0.0,0.0,0.0,0.0
0141,0673068,Adenoma high grade,0.16069325804710388,0.16069325804710388,62,0.9769657282399261,42,1,3,0,0,0,0,0,15,0,0,0,1,0.6774193548387096,0.016129032258064516,0.04838709677419355,0.0,0.0,0.0,0.0,0.0,0.24193548387096775,0.0,0.0,0.0,0.016129032258064516
0141,0674999,Adenoma high grade,0.1585991531610489,0.1585991531610489,23,0.9999999921091616,23,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0141,0679668,Adenoma high grade,0.15596309304237366,0.15596309304237366,43,0.9951162719935109,38,1,4,0,0,0,0,0,0,0,0,0,0,0.8837209302325582,0.023255813953488372,0.09302325581395349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0141,0690274,Adenoma high grade,0.14866337180137634,0.14866337180137634,59,0.9983353433035305,58,0,0,0,0,1,0,0,0,0,0,0,0,0.9830508474576272,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0141,0702880,Adenoma high grade,0.1559668332338333,0.1559668332338333,49,0.9875743089953082,47,0,0,1,0,0,0,0,0,0,0,1,0,0.9591836734693877,0.0,0.0,0.02040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02040816326530612,0.0
0141,0710360,Adenoma high grade,0.11987629532814026,0.11987629532814026,67,0.9704454279617076,50,2,6,2,0,0,2,0,5,0,0,0,0,0.746268656716418,0.029850746268656716,0.08955223880597014,0.029850746268656716,0.0,0.0,0.029850746268656716,0.0,0.07462686567164178,0.0,0.0,0.0,0.0
0141,0740186,Adenoma high grade,0.15492449700832367,0.15492449700832367,53,0.9764931143794772,41,1,5,0,0,0,1,0,5,0,0,0,0,0.7735849056603774,0.018867924528301886,0.09433962264150944,0.0,0.0,0.0,0.018867924528301886,0.0,0.09433962264150944,0.0,0.0,0.0,0.0
0141,0741524,Adenoma high grade,0.1623261570930481,0.1623261570930481,26,0.9439623427513122,22,0,0,0,0,0,4,0,0,0,0,0,0,0.8461538461538461,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0
0141,0749139,Adenoma high grade,0.14670859277248383,0.14670859277248383,42,0.9999999937794658,37,0,4,0,0,0,0,0,1,0,0,0,0,0.8809523809523809,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0
0141,0768737,Adenoma high grade,0.15516360104084015,0.15516360104084015,51,0.9818724681865038,47,0,1,0,0,0,0,0,2,0,0,0,1,0.9215686274509803,0.0,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.0,0.0,0.0196078431372549
0141,0785779,Adenoma high grade,0.1570720225572586,0.1570720225572586,49,0.9523830028323503,37,0,2,0,0,0,1,0,9,0,0,0,0,0.7551020408163265,0.0,0.04081632653061224,0.0,0.0,0.0,0.02040816326530612,0.0,0.1836734693877551,0.0,0.0,0.0,0.0
0141,0794661,Adenoma high grade,0.14095322787761688,0.14095322787761688,36,0.9937641654451483,35,0,0,0,0,0,0,0,0,0,0,1,0,0.9722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0
0141,0884258,Adenoma high grade,0.13025052845478058,0.13025052845478058,48,0.9640582432184243,42,0,2,0,0,0,4,0,0,0,0,0,0,0.875,0.0,0.041666666666666664,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0141,0922349,Adenoma high grade,0.15509848296642303,0.15509848296642303,52,0.9980953480986346,52,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0141,0932049,Adenoma high grade,0.15577618777751923,0.15577618777751923,37,0.9643335134393461,29,0,2,0,0,0,1,0,5,0,0,0,0,0.7837837837837838,0.0,0.05405405405405406,0.0,0.0,0.0,0.02702702702702703,0.0,0.13513513513513514,0.0,0.0,0.0,0.0
0141,0939110,Adenoma high grade,0.15237274765968323,0.15237274765968323,58,0.9821319817648609,53,3,0,0,0,0,1,0,0,0,0,0,1,0.9137931034482759,0.05172413793103448,0.0,0.0,0.0,0.0,0.017241379310344827,0.0,0.0,0.0,0.0,0.0,0.017241379310344827
0141,0942088,Adenoma high grade,0.16631421446800232,0.16631421446800232,60,0.8899671007174818,36,9,2,2,0,0,4,0,5,0,0,0,2,0.6,0.15,0.03333333333333333,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.08333333333333333,0.0,0.0,0.0,0.03333333333333333
0141,0946056,Adenoma high grade,0.15044128894805908,0.15044128894805908,64,0.9893871573056572,57,4,0,0,0,0,0,0,0,0,0,1,2,0.890625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015625,0.03125
0141,0993111,Adenoma high grade,0.15111364424228668,0.15111364424228668,38,0.9965098351890775,34,0,0,0,0,0,1,0,3,0,0,0,0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.07894736842105263,0.0,0.0,0.0,0.0
0141,1005091,Adenoma high grade,0.11174856126308441,0.11174856126308441,46,0.9873448968283843,42,1,1,0,0,0,0,0,1,0,0,1,0,0.9130434782608695,0.021739130434782608,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.021739130434782608,0.0,0.0,0.021739130434782608,0.0
0141,1022996,Adenoma high grade,0.15400336682796478,0.15400336682796478,65,0.9786812514775868,55,0,3,0,0,0,1,0,6,0,0,0,0,0.8461538461538461,0.0,0.046153846153846156,0.0,0.0,0.0,0.015384615384615385,0.0,0.09230769230769231,0.0,0.0,0.0,0.0
0141,1030033,Adenoma high grade,0.1494942605495453,0.1494942605495453,48,0.9872310465770197,40,1,4,0,0,0,1,0,1,0,0,1,0,0.8333333333333334,0.020833333333333332,0.08333333333333333,0.0,0.0,0.0,0.020833333333333332,0.0,0.020833333333333332,0.0,0.0,0.020833333333333332,0.0
0154,0022704,Adenoma high grade,0.16354021430015564,0.16354021430015564,47,0.9894743707418012,45,0,0,0,0,0,0,0,2,0,0,0,0,0.9574468085106383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.0
0154,0036039,Adenoma high grade,0.16494548320770264,0.16494548320770264,79,0.9876938170595555,71,2,1,0,0,0,0,0,5,0,0,0,0,0.8987341772151899,0.02531645569620253,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.06329113924050633,0.0,0.0,0.0,0.0
0154,0138799,Adenoma high grade,0.16615280508995056,0.16615280508995056,64,0.9904367924970277,62,0,2,0,0,0,0,0,0,0,0,0,0,0.96875,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0154,0264675,Adenoma high grade,0.16579246520996094,0.16579246520996094,71,0.9792105871190712,58,2,4,2,0,0,4,0,1,0,0,0,0,0.8169014084507042,0.028169014084507043,0.056338028169014086,0.028169014084507043,0.0,0.0,0.056338028169014086,0.0,0.014084507042253521,0.0,0.0,0.0,0.0
0154,0357364,Adenoma high grade,0.157527357339859,0.157527357339859,58,0.9961602102997787,56,0,2,0,0,0,0,0,0,0,0,0,0,0.9655172413793104,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0154,0365182,Adenoma high grade,0.16829738020896912,0.16829738020896912,82,0.9856690729853371,69,5,6,0,0,0,0,0,0,0,0,0,2,0.8414634146341463,0.06097560975609756,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025
0154,0493849,Adenoma high grade,0.16843508183956146,0.16843508183956146,69,0.9890741029571843,59,1,1,0,0,0,4,0,4,0,0,0,0,0.855072463768116,0.014492753623188406,0.014492753623188406,0.0,0.0,0.0,0.057971014492753624,0.0,0.057971014492753624,0.0,0.0,0.0,0.0
0154,0501004,Adenoma high grade,0.16276513040065765,0.16276513040065765,70,0.9999526900470741,70,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0154,0742393,Adenoma high grade,0.16353461146354675,0.16353461146354675,70,0.9429440658629622,60,2,6,0,0,0,1,0,1,0,0,0,0,0.8571428571428571,0.02857142857142857,0.08571428571428572,0.0,0.0,0.0,0.014285714285714285,0.0,0.014285714285714285,0.0,0.0,0.0,0.0
0154,0765937,Adenoma high grade,0.16422493755817413,0.16422493755817413,73,0.9495584347700654,40,6,18,1,0,0,4,0,4,0,0,0,0,0.547945205479452,0.0821917808219178,0.2465753424657534,0.0136986301369863,0.0,0.0,0.0547945205479452,0.0,0.0547945205479452,0.0,0.0,0.0,0.0
0154,0879801,Adenoma high grade,0.15796726942062378,0.15796726942062378,68,0.9505874432136703,44,3,13,2,0,0,6,0,0,0,0,0,0,0.6470588235294118,0.04411764705882353,0.19117647058823528,0.029411764705882353,0.0,0.0,0.08823529411764706,0.0,0.0,0.0,0.0,0.0,0.0
0154,0942585,Adenoma high grade,0.162827268242836,0.162827268242836,64,0.9999999925576987,64,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0154,0957804,Adenoma high grade,0.16375164687633514,0.16375164687633514,56,0.9960731927143983,56,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0154,0984071,Adenoma high grade,0.16022802889347076,0.16022802889347076,95,0.993587848643404,95,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0157,0028957,Adenoma high grade,0.15378208458423615,0.15378208458423615,60,0.9961315542907092,59,0,0,0,0,0,0,0,0,0,0,0,1,0.9833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016666666666666666
0157,0071481,Adenoma high grade,0.15696217119693756,0.15696217119693756,60,0.987462858063156,56,0,1,0,0,0,2,0,1,0,0,0,0,0.9333333333333333,0.0,0.016666666666666666,0.0,0.0,0.0,0.03333333333333333,0.0,0.016666666666666666,0.0,0.0,0.0,0.0
0157,0138537,Adenoma high grade,0.14605627954006195,0.14605627954006195,61,0.9351367185507219,44,0,6,0,0,2,9,0,0,0,0,0,0,0.7213114754098361,0.0,0.09836065573770492,0.0,0.0,0.03278688524590164,0.14754098360655737,0.0,0.0,0.0,0.0,0.0,0.0
0157,0158585,Adenoma high grade,0.13729113340377808,0.13729113340377808,36,0.9765818194226239,30,0,3,0,0,0,2,0,1,0,0,0,0,0.8333333333333334,0.0,0.08333333333333333,0.0,0.0,0.0,0.05555555555555555,0.0,0.027777777777777776,0.0,0.0,0.0,0.0
0157,0250237,Adenoma high grade,0.1577897071838379,0.1577897071838379,60,0.9980729104466638,60,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0157,0269434,Adenoma high grade,0.16216786205768585,0.16216786205768585,49,0.9594095832585148,39,1,0,0,0,0,5,0,1,0,0,0,3,0.7959183673469388,0.02040816326530612,0.0,0.0,0.0,0.0,0.10204081632653061,0.0,0.02040816326530612,0.0,0.0,0.0,0.061224489795918366
0157,0391328,Adenoma high grade,0.14501561224460602,0.14501561224460602,42,0.9464569953207526,34,0,3,0,0,0,2,0,1,0,0,0,2,0.8095238095238095,0.0,0.07142857142857142,0.0,0.0,0.0,0.047619047619047616,0.0,0.023809523809523808,0.0,0.0,0.0,0.047619047619047616
0157,0393389,Adenoma high grade,0.15782716870307922,0.15782716870307922,71,0.9784925669294753,68,0,2,1,0,0,0,0,0,0,0,0,0,0.9577464788732394,0.0,0.028169014084507043,0.014084507042253521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0157,0416931,Adenoma high grade,0.12114498764276505,0.12114498764276505,41,0.863860123285087,39,0,1,1,0,0,0,0,0,0,0,0,0,0.9512195121951219,0.0,0.024390243902439025,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0157,0492283,Adenoma high grade,0.1881856769323349,0.1881856769323349,48,0.9350645294973172,32,4,9,0,0,0,2,0,0,0,0,0,1,0.6666666666666666,0.08333333333333333,0.1875,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.020833333333333332
0157,0585201,Adenoma high grade,0.1524563580751419,0.1524563580751419,21,0.9920276777132906,21,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0157,0622993,Adenoma high grade,0.14896105229854584,0.14896105229854584,34,0.9606876393680286,31,0,1,0,0,0,2,0,0,0,0,0,0,0.9117647058823529,0.0,0.029411764705882353,0.0,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0
0157,0669789,Adenoma high grade,0.1526719331741333,0.1526719331741333,46,0.9581214492391221,38,4,3,1,0,0,0,0,0,0,0,0,0,0.8260869565217391,0.08695652173913043,0.06521739130434782,0.021739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0157,0739404,Adenoma high grade,0.1566738784313202,0.1566738784313202,47,0.9629859526375949,38,0,3,0,0,0,1,0,1,0,0,0,4,0.8085106382978723,0.0,0.06382978723404255,0.0,0.0,0.0,0.02127659574468085,0.0,0.02127659574468085,0.0,0.0,0.0,0.0851063829787234
0157,0765219,Adenoma high grade,0.15484465658664703,0.15484465658664703,58,0.949749847886938,38,3,10,0,0,0,0,0,7,0,0,0,0,0.6551724137931034,0.05172413793103448,0.1724137931034483,0.0,0.0,0.0,0.0,0.0,0.1206896551724138,0.0,0.0,0.0,0.0
0157,0957376,Adenoma high grade,0.15869614481925964,0.15869614481925964,79,0.9946992717380868,79,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0157,0965884,Adenoma high grade,0.14176374673843384,0.14176374673843384,48,0.9925739606552325,48,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0157,0991786,Adenoma high grade,0.16219094395637512,0.16219094395637512,65,0.9957379683185298,64,1,0,0,0,0,0,0,0,0,0,0,0,0.9846153846153847,0.015384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0157,1014802,Adenoma high grade,0.15964911878108978,0.15964911878108978,54,0.9937242726956084,48,0,2,0,0,0,1,0,3,0,0,0,0,0.8888888888888888,0.0,0.037037037037037035,0.0,0.0,0.0,0.018518518518518517,0.0,0.05555555555555555,0.0,0.0,0.0,0.0
0168,0047801,Adenoma high grade,0.17037169635295868,0.17037169635295868,27,0.962981682366699,26,0,0,1,0,0,0,0,0,0,0,0,0,0.9629629629629629,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0168,0061955,Adenoma high grade,0.16622965037822723,0.16622965037822723,68,0.9894635075667303,66,2,0,0,0,0,0,0,0,0,0,0,0,0.9705882352941176,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0168,0069946,Adenoma high grade,0.1600397229194641,0.1600397229194641,52,0.9862814180779099,48,0,2,0,0,1,1,0,0,0,0,0,0,0.9230769230769231,0.0,0.038461538461538464,0.0,0.0,0.019230769230769232,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0
0168,0115741,Adenoma high grade,0.16619592905044556,0.16619592905044556,31,0.955178219254181,25,0,0,0,0,0,3,0,1,0,0,0,2,0.8064516129032258,0.0,0.0,0.0,0.0,0.0,0.0967741935483871,0.0,0.03225806451612903,0.0,0.0,0.0,0.06451612903225806
0168,0184256,Adenoma high grade,0.1637217253446579,0.1637217253446579,55,0.9669593932528916,45,1,6,0,0,0,0,0,0,0,0,0,3,0.8181818181818182,0.01818181818181818,0.10909090909090909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05454545454545454
0168,0189990,Adenoma high grade,0.1640746295452118,0.1640746295452118,33,0.9473294441516178,15,1,4,0,0,0,1,0,11,0,0,0,1,0.45454545454545453,0.030303030303030304,0.12121212121212122,0.0,0.0,0.0,0.030303030303030304,0.0,0.3333333333333333,0.0,0.0,0.0,0.030303030303030304
0168,0256731,Adenoma high grade,0.1616155505180359,0.1616155505180359,34,0.9748093546888631,29,0,1,0,0,0,2,0,2,0,0,0,0,0.8529411764705882,0.0,0.029411764705882353,0.0,0.0,0.0,0.058823529411764705,0.0,0.058823529411764705,0.0,0.0,0.0,0.0
0168,0284837,Adenoma high grade,0.1668953001499176,0.1668953001499176,19,0.9794486150603801,16,0,0,0,0,1,1,0,0,0,0,0,1,0.8421052631578947,0.0,0.0,0.0,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.05263157894736842
0168,0300756,Adenoma high grade,0.1592007726430893,0.1592007726430893,67,0.9779096449553075,65,0,2,0,0,0,0,0,0,0,0,0,0,0.9701492537313433,0.0,0.029850746268656716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0168,0332474,Adenoma high grade,0.17040282487869263,0.17040282487869263,33,0.9999999936007405,32,0,0,0,0,0,0,0,1,0,0,0,0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.0,0.0
0168,0344084,Adenoma high grade,0.16528558731079102,0.16528558731079102,48,0.9773881236472137,31,1,5,0,0,0,7,0,3,0,0,0,1,0.6458333333333334,0.020833333333333332,0.10416666666666667,0.0,0.0,0.0,0.14583333333333334,0.0,0.0625,0.0,0.0,0.0,0.020833333333333332
0168,0400759,Adenoma high grade,0.1611815243959427,0.1611815243959427,54,0.9162498812860107,37,1,2,0,0,3,3,0,1,0,1,0,6,0.6851851851851852,0.018518518518518517,0.037037037037037035,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,0.018518518518518517,0.0,0.018518518518518517,0.0,0.1111111111111111
0168,0438649,Adenoma high grade,0.15898218750953674,0.15898218750953674,51,0.9892978943311468,46,0,5,0,0,0,0,0,0,0,0,0,0,0.9019607843137255,0.0,0.09803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0168,0444938,Adenoma high grade,0.15465231239795685,0.15465231239795685,38,0.9682469451148312,35,0,0,0,0,1,2,0,0,0,0,0,0,0.9210526315789473,0.0,0.0,0.0,0.0,0.02631578947368421,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0
0168,0486844,Adenoma high grade,0.16446802020072937,0.16446802020072937,63,0.992429199951821,57,2,0,0,0,0,2,0,1,0,0,0,1,0.9047619047619048,0.031746031746031744,0.0,0.0,0.0,0.0,0.031746031746031744,0.0,0.015873015873015872,0.0,0.0,0.0,0.015873015873015872
0168,0496658,Adenoma high grade,0.16773588955402374,0.16773588955402374,59,0.9840420795625922,48,1,1,0,0,1,6,0,0,0,0,0,2,0.8135593220338984,0.01694915254237288,0.01694915254237288,0.0,0.0,0.01694915254237288,0.1016949152542373,0.0,0.0,0.0,0.0,0.0,0.03389830508474576
0168,0512270,Adenoma high grade,0.16020135581493378,0.16020135581493378,33,0.9935406631979067,32,1,0,0,0,0,0,0,0,0,0,0,0,0.9696969696969697,0.030303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0168,0549048,Adenoma high grade,0.16691505908966064,0.16691505908966064,41,0.9999999936906989,34,0,1,0,0,0,1,0,4,1,0,0,0,0.8292682926829268,0.0,0.024390243902439025,0.0,0.0,0.0,0.024390243902439025,0.0,0.0975609756097561,0.024390243902439025,0.0,0.0,0.0
0168,0551603,Adenoma high grade,0.15735115110874176,0.15735115110874176,53,0.9913961398971932,49,0,3,0,0,0,0,0,1,0,0,0,0,0.9245283018867925,0.0,0.05660377358490566,0.0,0.0,0.0,0.0,0.0,0.018867924528301886,0.0,0.0,0.0,0.0
0168,0579808,Adenoma high grade,0.16473284363746643,0.16473284363746643,50,0.979893740782179,42,0,0,0,0,0,6,0,2,0,0,0,0,0.84,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.04,0.0,0.0,0.0,0.0
0168,0590831,Adenoma high grade,0.1626448631286621,0.1626448631286621,38,0.9517697277487083,23,0,11,0,0,0,1,0,3,0,0,0,0,0.6052631578947368,0.0,0.2894736842105263,0.0,0.0,0.0,0.02631578947368421,0.0,0.07894736842105263,0.0,0.0,0.0,0.0
0168,0605373,Adenoma high grade,0.1637616604566574,0.1637616604566574,56,0.9948712110125622,54,1,0,0,0,0,0,0,0,0,0,1,0,0.9642857142857143,0.017857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017857142857142856,0.0
0168,0641207,Adenoma high grade,0.17041371762752533,0.17041371762752533,60,0.9619567227470459,51,0,3,0,0,0,3,0,0,0,0,1,2,0.85,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.016666666666666666,0.03333333333333333
0168,0653748,Adenoma high grade,0.17445364594459534,0.17445364594459534,27,0.9561654034634138,22,1,1,0,0,0,2,0,1,0,0,0,0,0.8148148148148148,0.037037037037037035,0.037037037037037035,0.0,0.0,0.0,0.07407407407407407,0.0,0.037037037037037035,0.0,0.0,0.0,0.0
0168,0706732,Adenoma high grade,0.1702331304550171,0.1702331304550171,33,0.9556157751656515,28,0,1,0,0,0,3,0,0,0,0,0,1,0.8484848484848485,0.0,0.030303030303030304,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.030303030303030304
0168,0746057,Adenoma high grade,0.15964491665363312,0.15964491665363312,60,0.9512115965464469,54,0,3,1,0,0,2,0,0,0,0,0,0,0.9,0.0,0.05,0.016666666666666666,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
0168,0748223,Adenoma high grade,0.16605502367019653,0.16605502367019653,20,0.9876234913202987,19,1,0,0,0,0,0,0,0,0,0,0,0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0168,0812587,Adenoma high grade,0.16606217622756958,0.16606217622756958,79,0.9929531441299005,76,0,1,0,0,0,0,0,0,0,0,0,2,0.9620253164556962,0.0,0.012658227848101266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531645569620253
0168,0825844,Adenoma high grade,0.1663472205400467,0.1663472205400467,66,0.9639641338668193,58,2,4,0,0,0,0,0,0,0,0,1,1,0.8787878787878788,0.030303030303030304,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015151515151515152,0.015151515151515152
0168,0827756,Adenoma high grade,0.16160240769386292,0.16160240769386292,49,0.9341750698013195,22,0,2,0,0,1,0,0,20,0,0,0,4,0.4489795918367347,0.0,0.04081632653061224,0.0,0.0,0.02040816326530612,0.0,0.0,0.40816326530612246,0.0,0.0,0.0,0.08163265306122448
